"","TIM_DAY","ITE_AUCTION_START_DATETIME","ITE_AUCTION_STOP_DATETIME","DEALER_TYPE_GROUP_DESC","OPERATION","TOTAL_AREA","COVERED_AREA","BEDROOMS","ROOMS","ITE_ITEM_ID","PROPERTY_TYPE","SIT_CURRENCY_ID","ITE_CURRENT_PRICE","PRECIO_LOCAL","ID Final","mes","tc_prom","geometry","dummy_dolar","precio_pesos","precio_dolares","pesosm2tot","dolaresm2tot","pesosm2_cub","dolaresm2_cub","fid","cod_ent","cod_loc","nombre","zona_venta","zona_alq","digitos_iguales","digitos_iguales_pesos","digitos_iguales_m2tot","borrar","ID FINAL","ID","desarrollo prioritario"
"756","2023-11-29T00:00:00Z","2023-11-21T09:16:02Z","2024-02-19T00:00:00Z","Inmobiliaria","Alquiler","100","70","2","3",NA,"Casa","ARG","330000","330000","2142076561","2023-11","882.79","c(-58.5908669, -34.5769007)","FALSE","330000","373.81","3300","3.74","4714.29","5.34","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"757","2023-12-12T00:00:00Z","2023-11-21T09:16:02Z","2024-02-19T00:00:00Z","Inmobiliaria","Alquiler","100","70","2","3",NA,"Casa","ARG","300000","300000","2142076561","2023-12","965.59","c(-58.5908669, -34.5769007)","FALSE","300000","310.69","3000","3.11","4285.71","4.44","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"758","2023-11-29T00:00:00Z","2023-11-22T09:55:03Z","2024-02-20T00:00:00Z","Inmobiliaria","Alquiler","40","40","0","0",NA,"Departamento","ARG","185000","185000","2144496945","2023-11","882.79","c(-58.5632019, -34.6090012)","FALSE","185000","209.56","4625","5.24","4625","5.24","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"759","2024-01-31T00:00:00Z","2023-11-22T00:00:00Z","2024-02-20T00:00:00Z","Inmobiliaria","Alquiler","40","38","0","0",NA,"Departamento","ARG","200000","200000","2144496945","2024-01","1153.54","c(-58.5632019, -34.6090012)","FALSE","200000","173.38","5000","4.33","5263.16","4.56","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"760","2024-02-04T00:00:00Z","2023-11-22 9:55:03","2024-02-20 0:00:00","Inmobiliaria","Alquiler","40","38","0","0",NA,"Departamento","ARG","200000","200000","2144496945","2024-02","1128.8","c(-58.5632019, -34.6090012)","FALSE","200000","177.18","5000","4.43","5263.16","4.66","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"761","2023-11-29T00:00:00Z","2023-11-23T13:38:38Z","2024-02-21T00:00:00Z","Inmobiliaria","Alquiler","44","44","1","2",NA,"Departamento","ARG","160000","160000","2148113937","2023-11","882.79","c(-58.6186405, -34.568319)","FALSE","160000","181.24","3636.36","4.12","3636.36","4.12","25","9","6840010","11 de Septiembre","Norte","Norte","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"762","2023-12-20T00:00:00Z","2023-11-23T13:38:38Z","2024-02-21T00:00:00Z","Inmobiliaria","Alquiler","44","44","1","2",NA,"Departamento","ARG","160000","160000","2148113937","2023-12","965.59","c(-58.6186405, -34.568319)","FALSE","160000","165.7","3636.36","3.77","3636.36","3.77","25","9","6840010","11 de Septiembre","Norte","Norte","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"763","2023-11-29T00:00:00Z","2023-11-25T09:32:14Z","2024-02-23T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","210000","210000","2152701169","2023-11","882.79","c(-58.5587863, -34.6051632)","FALSE","210000","237.88","5250","5.95","5250","5.95","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"764","2023-12-21T00:00:00Z","2023-11-25T09:32:14Z","2024-02-23T11:01:09Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","210000","210000","2152701169","2023-12","965.59","c(-58.5587863, -34.6051632)","FALSE","210000","217.48","5250","5.44","5250","5.44","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"765","2023-11-29T00:00:00Z","2023-11-26T06:22:01Z","2024-02-24T00:00:00Z","Inmobiliaria","Alquiler","105","60","1","2",NA,"Casa","ARG","230000","230000","2154060773","2023-11","882.79","c(-58.5718041, -34.6183891)","FALSE","230000","260.54","2190.48","2.48","3833.33","4.34","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"766","2023-12-31T00:00:00Z","2023-11-26T06:22:01Z","2024-02-24T00:00:00Z","Inmobiliaria","Alquiler","105","60","1","2",NA,"Casa","ARG","230000","230000","2154060773","2023-12","965.59","c(-58.5718041, -34.6183891)","FALSE","230000","238.2","2190.48","2.27","3833.33","3.97","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"767","2024-01-23T00:00:00Z","2023-11-26T00:00:00Z","2024-02-24T00:00:00Z","Inmobiliaria","Alquiler","105","60","1","2",NA,"Casa","ARG","230000","230000","2154060773","2024-01","1153.54","c(-58.5718041, -34.6183891)","FALSE","230000","199.39","2190.48","1.9","3833.33","3.32","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"768","2023-11-29T00:00:00Z","2023-11-27T14:56:02Z","2024-02-25T00:00:00Z","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","140000","140000","2156871561","2023-11","882.79","c(-58.5522499, -34.6358109)","FALSE","140000","158.59","2800","3.17","2800","3.17","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"769","2023-12-31T00:00:00Z","2023-11-27T14:56:02Z","2024-02-26T09:37:48Z","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","140000","140000","2156871561","2023-12","965.59","c(-58.5522499, -34.6358109)","FALSE","140000","144.99","2800","2.9","2800","2.9","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"770","2024-01-08T00:00:00Z","2023-11-27T00:00:00Z","2024-02-26T00:00:00Z","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","140000","140000","2156871561","2024-01","1153.54","c(-58.5522499, -34.6358109)","FALSE","140000","121.37","2800","2.43","2800","2.43","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"771","2023-11-29T00:00:00Z","2023-11-27T16:00:49Z","2024-02-25T00:00:00Z","Inmobiliaria","Alquiler","33","30","0","1",NA,"Departamento","ARG","180000","180000","2156875629","2023-11","882.79","c(-58.5599522, -34.5993974)","FALSE","180000","203.9","5454.55","6.18","6000","6.8","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"772","2023-12-10T00:00:00Z","2023-11-27T16:00:49Z","2024-02-25T00:00:00Z","Inmobiliaria","Alquiler","33","30","0","1",NA,"Departamento","ARG","180000","180000","2156875629","2023-12","965.59","c(-58.5599522, -34.5993974)","FALSE","180000","186.41","5454.55","5.65","6000","6.21","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"773","2023-11-29T00:00:00Z","2023-11-28T08:30:13Z","2024-02-26T00:00:00Z","Inmobiliaria","Alquiler","41","41","1","2",NA,"Departamento","ARG","240000","240000","2158062337","2023-11","882.79","c(-58.5887615, -34.5861124)","FALSE","240000","271.87","5853.66","6.63","5853.66","6.63","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"774","2023-12-09T00:00:00Z","2023-11-28T08:30:13Z","2024-02-26T00:00:00Z","Inmobiliaria","Alquiler","41","41","1","2",NA,"Departamento","ARG","240000","240000","2158062337","2023-12","965.59","c(-58.5887615, -34.5861124)","FALSE","240000","248.55","5853.66","6.06","5853.66","6.06","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"775","2023-11-29T00:00:00Z","2023-11-28T13:21:44Z","2024-02-26T00:00:00Z","Inmobiliaria","Alquiler","50","48","1","2",NA,"Departamento","ARG","250000","250000","2158103969","2023-11","882.79","c(-58.5316821, -34.5992073)","FALSE","250000","283.19","5000","5.66","5208.33","5.9","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"776","2023-12-01T00:00:00Z","2023-11-28T13:21:44Z","2024-02-26T00:00:00Z","Inmobiliaria","Alquiler","50","48","1","2",NA,"Departamento","ARG","250000","250000","2158103969","2023-12","965.59","c(-58.5316821, -34.5992073)","FALSE","250000","258.91","5000","5.18","5208.33","5.39","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"777","2023-11-29T00:00:00Z","2023-11-28T11:20:14Z","2024-02-26T00:00:00Z","Inmobiliaria","Alquiler","55","55","2","3",NA,"Departamento","ARG","220000","220000","2158251049","2023-11","882.79","c(-58.5427622, -34.6356049)","FALSE","220000","249.21","4000","4.53","4000","4.53","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"778","2023-12-14T00:00:00Z","2023-11-28T11:20:14Z","2024-02-26T00:00:00Z","Inmobiliaria","Alquiler","55","55","2","3",NA,"Departamento","ARG","220000","220000","2158251049","2023-12","965.59","c(-58.5427622, -34.6356049)","FALSE","220000","227.84","4000","4.14","4000","4.14","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"779","2024-01-31T00:00:00Z","2023-11-28T00:00:00Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","55","55","2","3",NA,"Departamento","ARG","250000","250000","2158251049","2024-01","1153.54","c(-58.5427622, -34.6356049)","FALSE","250000","216.72","4545.45","3.94","4545.45","3.94","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"780","2024-02-15T00:00:00Z","2023-11-28 11:20:14","2024-02-27 9:36:44","Inmobiliaria","Alquiler","55","55","2","3",NA,"Departamento","ARG","250000","250000","2158251049","2024-02","1128.8","c(-58.5427622, -34.6356049)","FALSE","250000","221.47","4545.45","4.03","4545.45","4.03","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"781","2023-11-29T00:00:00Z","2023-11-29T09:35:28Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","48","44","1","2",NA,"Departamento","ARG","200000","200000","2163125541","2023-11","882.79","c(-58.5803682, -34.5875103)","FALSE","200000","226.55","4166.67","4.72","4545.45","5.15","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"782","2023-12-31T00:00:00Z","2023-11-29T09:35:28Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","48","44","1","2",NA,"Departamento","ARG","230000","230000","2163125541","2023-12","965.59","c(-58.5803682, -34.5875103)","FALSE","230000","238.2","4791.67","4.96","5227.27","5.41","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"783","2024-01-16T00:00:00Z","2023-11-29T00:00:00Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","58","58","2","3",NA,"Departamento","ARG","320000","320000","2163125541","2024-01","1153.54","c(-58.5707983, -34.5864894)","FALSE","320000","277.41","5517.24","4.78","5517.24","4.78","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"784","2023-11-29T00:00:00Z","2023-11-29T10:58:02Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","250","120","3","4",NA,"Casa","ARG","300000","300000","2163806437","2023-11","882.79","c(-58.5318431, -34.6207937)","FALSE","300000","339.83","1200","1.36","2500","2.83","17","6","6840010","José Ingenieros","José Ingenieros","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"785","2023-12-01T00:00:00Z","2023-11-29T10:58:02Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","250","120","3","4",NA,"Casa","ARG","300000","300000","2163806437","2023-12","965.59","c(-58.5318431, -34.6207937)","FALSE","300000","310.69","1200","1.24","2500","2.59","17","6","6840010","José Ingenieros","José Ingenieros","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"786","2023-11-29T00:00:00Z","2023-11-29T11:00:46Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","42","40","1","2",NA,"Departamento","ARG","140000","140000","2163806925","2023-11","882.79","c(-58.5306817, -34.6332833)","FALSE","140000","158.59","3333.33","3.78","3500","3.96","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"787","2023-12-05T00:00:00Z","2023-11-29T11:00:46Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","42","40","1","2",NA,"Departamento","ARG","140000","140000","2163806925","2023-12","965.59","c(-58.5306817, -34.6332833)","FALSE","140000","144.99","3333.33","3.45","3500","3.62","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"788","2023-11-29T00:00:00Z","2023-11-29T12:24:31Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","51","45","1","2",NA,"Departamento","ARG","190000","190000","2163868789","2023-11","882.79","c(-58.5454247, -34.5967747)","FALSE","190000","215.23","3725.49","4.22","4222.22","4.78","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"789","2023-12-05T00:00:00Z","2023-11-29T12:24:31Z","2024-02-27T00:00:00Z","Inmobiliaria","Alquiler","51","45","1","2",NA,"Departamento","ARG","190000","190000","2163868789","2023-12","965.59","c(-58.5454247, -34.5967747)","FALSE","190000","196.77","3725.49","3.86","4222.22","4.37","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"790","2023-12-31T00:00:00Z","2023-12-01T07:13:15Z","2024-02-29T00:00:00Z","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","366000","366000","2168983369","2023-12","965.59","c(-58.5300936, -34.5992231)","FALSE","366000","379.04","5809.52","6.02","5809.52","6.02","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"791","2024-01-17T00:00:00Z","2023-12-01T00:00:00Z","2024-02-29T00:00:00Z","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","366000","366000","2168983369","2024-01","1153.54","c(-58.5300936, -34.5992231)","FALSE","366000","317.28","5809.52","5.04","5809.52","5.04","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"792","2023-12-31T00:00:00Z","2023-12-01T08:50:48Z","2024-02-29T00:00:00Z","Inmobiliaria","Alquiler","39","36","0","1",NA,"Departamento","ARG","195000","195000","2169524321","2023-12","965.59","c(-58.558207, -34.607941)","FALSE","195000","201.95","5000","5.18","5416.67","5.61","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"793","2024-01-31T00:00:00Z","2023-12-01T00:00:00Z","2024-02-29T00:00:00Z","Inmobiliaria","Alquiler","39","36","0","1",NA,"Departamento","ARG","230000","230000","2169524321","2024-01","1153.54","c(-58.558207, -34.607941)","FALSE","230000","199.39","5897.44","5.11","6388.89","5.54","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"794","2024-02-27T00:00:00Z","2023-12-01 8:50:48","2024-02-29 0:00:00","Inmobiliaria","Alquiler","39","36","0","1",NA,"Departamento","ARG","230000","230000","2169524321","2024-02","1128.8","c(-58.558207, -34.607941)","FALSE","230000","203.76","5897.44","5.22","6388.89","5.66","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"795","2023-12-31T00:00:00Z","2023-12-01T16:54:28Z","2024-02-29T00:00:00Z","Inmobiliaria","Alquiler","55","50","1","0",NA,"Departamento","ARG","170000","170000","2172329657","2023-12","965.59","c(-58.5786882, -34.5807391)","FALSE","170000","176.06","3090.91","3.2","3400","3.52","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"796","2024-01-02T00:00:00Z","2023-12-01T00:00:00Z","2024-02-29T00:00:00Z","Inmobiliaria","Alquiler","55","50","1","0",NA,"Departamento","ARG","170000","170000","2172329657","2024-01","1153.54","c(-58.5786882, -34.5807391)","FALSE","170000","147.37","3090.91","2.68","3400","2.95","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"797","2023-12-31T00:00:00Z","2023-12-06T08:55:49Z","2024-03-05T00:00:00Z","Inmobiliaria","Alquiler","55","50","1","2",NA,"Departamento","ARG","250000","250000","2181665117","2023-12","965.59","c(-58.5597903, -34.6081289)","FALSE","250000","258.91","4545.45","4.71","5000","5.18","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"798","2024-01-31T00:00:00Z","2023-12-06T00:00:00Z","2024-03-05T00:00:00Z","Inmobiliaria","Alquiler","55","50","1","2",NA,"Departamento","ARG","250000","250000","2181665117","2024-01","1153.54","c(-58.5597903, -34.6081289)","FALSE","250000","216.72","4545.45","3.94","5000","4.33","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"799","2024-02-16T00:00:00Z","2023-12-06 8:55:49","2024-03-05 0:00:00","Inmobiliaria","Alquiler","55","50","1","2",NA,"Departamento","ARG","250000","250000","2181665117","2024-02","1128.8","c(-58.5597903, -34.6081289)","FALSE","250000","221.47","4545.45","4.03","5000","4.43","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"800","2023-12-31T00:00:00Z","2023-12-07T10:58:16Z","2024-03-06T00:00:00Z","Inmobiliaria","Alquiler","80","80","3","4",NA,"Departamento","ARG","400000","400000","2184298525","2023-12","965.59","c(-58.5314423, -34.6463374)","FALSE","400000","414.25","5000","5.18","5000","5.18","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"801","2024-01-31T00:00:00Z","2023-12-07T00:00:00Z","2024-03-07T00:00:00Z","Inmobiliaria","Alquiler","80","80","3","4",NA,"Departamento","ARG","350000","350000","2184298525","2024-01","1153.54","c(-58.5314423, -34.6463374)","FALSE","350000","303.41","4375","3.79","4375","3.79","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"802","2024-02-05T00:00:00Z","2023-12-07 10:58:16","2024-03-07 14:54:40","Inmobiliaria","Alquiler","80","80","3","4",NA,"Departamento","ARG","350000","350000","2184298525","2024-02","1128.8","c(-58.5314423, -34.6463374)","FALSE","350000","310.06","4375","3.88","4375","3.88","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"803","2023-12-31T00:00:00Z","2023-12-07T10:28:56Z","2024-03-06T00:00:00Z","Inmobiliaria","Alquiler","48","48","1","2",NA,"Departamento","ARG","180000","180000","2184322525","2023-12","965.59","c(-58.5306817, -34.6332833)","FALSE","180000","186.41","3750","3.88","3750","3.88","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"804","2024-01-31T00:00:00Z","2023-12-07T00:00:00Z","2024-03-07T00:00:00Z","Inmobiliaria","Alquiler","48","48","1","2",NA,"Departamento","ARG","180000","180000","2184322525","2024-01","1153.54","c(-58.5306817, -34.6332833)","FALSE","180000","156.04","3750","3.25","3750","3.25","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"805","2024-02-15T00:00:00Z","2023-12-07 10:28:56","2024-03-07 14:38:13","Inmobiliaria","Alquiler","48","48","1","2",NA,"Departamento","ARG","170000","170000","2184322525","2024-02","1128.8","c(-58.5306817, -34.6332833)","FALSE","170000","150.6","3541.67","3.14","3541.67","3.14","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"806","2023-12-31T00:00:00Z","2023-12-10T20:47:13Z","2024-03-09T00:00:00Z","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","333000","333000","2189675229","2023-12","965.59","c(-58.5300936, -34.5992231)","FALSE","333000","344.87","5285.71","5.47","5285.71","5.47","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"807","2024-01-17T00:00:00Z","2023-12-10T00:00:00Z","2024-03-09T00:00:00Z","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","333000","333000","2189675229","2024-01","1153.54","c(-58.5300936, -34.5992231)","FALSE","333000","288.68","5285.71","4.58","5285.71","4.58","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"808","2023-12-31T00:00:00Z","2023-12-11T21:17:06Z","2024-03-10T00:00:00Z","Inmobiliaria","Alquiler","80","60","2","3",NA,"Departamento","ARG","65000","65000","2191551185","2023-12","965.59","c(-58.5727679, -34.6117065)","FALSE","65000","67.32","812.5","0.84","1083.33","1.12","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"809","2024-01-31T00:00:00Z","2023-12-11T00:00:00Z","2024-03-10T00:00:00Z","Inmobiliaria","Alquiler","80","60","2","3",NA,"Departamento","ARG","95000","95000","2191551185","2024-01","1153.54","c(-58.5727679, -34.6117065)","FALSE","95000","82.36","1187.5","1.03","1583.33","1.37","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"810","2023-12-31T00:00:00Z","2023-12-11T21:17:08Z","2024-03-10T00:00:00Z","Inmobiliaria","Alquiler","100","90","2","3",NA,"Departamento","ARG","300000","300000","2191706269","2023-12","965.59","c(-58.5387458, -34.6166399)","FALSE","300000","310.69","3000","3.11","3333.33","3.45","17","6","6840010","José Ingenieros","José Ingenieros","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
